SMILES,Scaffold,R-groups,NLL
Cc1ccc([NH:2][c:2]2nc[c:0]([CH3:0])c(-c3scnc3-c3cccc(NS(=O)(=O)c4ccccc4)[c:1]3[CH3:1])n2)cn1,c1([*])c(-c2c(-c3cccc(NS(c4ccccc4)(=O)=O)c3[*])ncs2)nc([*])nc1,*C|*C|c1c(N*)cnc(C)c1,9.955066680908203
[CH3:0][c:0]1cncnc1-c1scnc1-c1cc(NS(=O)(=O)c2ccccc2)c[c:2]([C:2](F)(F)F)[c:1]1[CH3:1],c1ccccc1S(=O)(Nc1cc(-c2ncsc2-c2ncncc2[*])c([*])c([*])c1)=O,C*|C*|FC(*)(F)F,3.6204636096954346
[CH3:0][c:0]1ccc(NS(=O)(=O)c2ccc[c:2]([C:2](F)(F)F)c2)cc1-c1ncsc1-c1ncnc[c:1]1[CH3:1],c1(S(Nc2ccc([*])c(-c3c(-c4ncncc4[*])scn3)c2)(=O)=O)cc([*])ccc1,C*|*C|FC(F)(F)*,4.789379596710205
NC[CH2:0][c:0]1cncnc1-c1scnc1-c1cc(NS(=O)(=O)c2cc[c:1]([CH3:1])cc2)cc[c:2]1[CH3:2],s1c(-c2c([*])cncn2)c(-c2cc(NS(=O)(c3ccc([*])cc3)=O)ccc2[*])nc1,C(CN)*|C*|*C,6.0479607582092285
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)cc(-c2ncsc2-c2ncnc[c:2]2[CH:2]2CC2)c[c:1]1[CH3:1],[*]c1c([*])cc(-c2ncsc2-c2ncncc2[*])cc1NS(c1ccccc1)(=O)=O,*C|*C|C1(*)CC1,4.717519760131836
C[CH2:0][c:0]1cncnc1-c1scnc1-c1cc(NS(=O)(=O)c2cccc[c:1]2[CH3:1])c[c:2]([CH3:2])c1,c1ncc([*])c(-c2scnc2-c2cc(NS(=O)(c3ccccc3[*])=O)cc([*])c2)n1,CC*|*C|*C,4.8558669090271
[CH3:0][c:0]1cncnc1-c1scnc1-c1cc(NS(=O)(=O)c2ccc[c:2]([CH3:2])c2)c[c:1]([CH3:1])c1,n1cncc([*])c1-c1c(-c2cc([*])cc(NS(=O)(=O)c3cccc([*])c3)c2)ncs1,*C|C*|*C,5.047137260437012
Cn1cnc[c:0]1-[c:0]1cncnc1-c1scnc1-c1cc(NS(=O)(=O)c2cc[c:1]([CH3:1])cc2)c[c:2]([CH3:2])c1,c1(-c2ncncc2[*])c(-c2cc(NS(=O)(c3ccc([*])cc3)=O)cc([*])c2)ncs1,n1cn(C)c(*)c1|C*|C*,10.800797462463379
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)c[c:1]([CH3:1])cc1-c1ncsc1-c1ncnc[c:2]1-[c:2]1cc2ccccc2s1,c1(-c2c([*])c(NS(c3ccccc3)(=O)=O)cc([*])c2)ncsc1-c1c([*])cncn1,C*|C*|c1ccc2sc(*)cc2c1,12.855559349060059
O=S(=O)(Nc1cc(-c2ncsc2-c2ncnc[c:0]2-[c:0]2ccccn2)cc[c:1]1[CH3:1])c1cccc[c:2]1[C:2](F)(F)F,c1c(S(=O)(=O)Nc2cc(-c3ncsc3-c3c([*])cncn3)ccc2[*])c([*])ccc1,c1ccc(*)nc1|*C|*C(F)(F)F,12.062479972839355
CN(C)CCC1COCC[N:2]1[c:2]1cncnc1-c1scnc1-c1cc[c:1]([CH2:1]C)c(NS(=O)(=O)c2ccc[c:0]([C:0](F)(F)F)c2)c1,[*]c1cc(S(Nc2c([*])ccc(-c3ncsc3-c3c([*])cncn3)c2)(=O)=O)ccc1,*C(F)(F)F|CC*|C1C(CCN(C)C)N(*)CCO1,20.56849479675293
C[CH:0](C)[c:0]1cncnc1-c1scnc1-c1cc[c:1]([CH3:1])c(NS(=O)(=O)c2cc[c:2]([C:2](C)(C)C)cc2)c1,c1(S(Nc2cc(-c3ncsc3-c3c([*])cncn3)ccc2[*])(=O)=O)ccc([*])cc1,*C(C)C|*C|C(C)(C)(*)C,9.177845001220703
N#Cc1ccc[c:0](-[c:0]2cncnc2-c2scnc2-c2cc[c:2]([CH3:2])c(NS(=O)(=O)c3ccccc3)[c:1]2[CH3:1])c1,c1(-c2c(-c3ncncc3[*])scn2)c([*])c(NS(=O)(=O)c2ccccc2)c([*])cc1,c1(C#N)cccc(*)c1|C*|*C,9.078206062316895
O=S(=O)(Nc1cccc(-c2ncsc2-c2ncnc[c:0]2[C:0](F)(F)F)c1)c1ccc[c:1]([CH3:1])[c:2]1[CH3:2],c1(-c2ncncc2[*])c(-c2cc(NS(=O)(=O)c3cccc([*])c3[*])ccc2)ncs1,*C(F)(F)F|C*|*C,4.579675674438477
C[CH2:0][c:0]1cncnc1-c1scnc1-c1cccc(NS(=O)(=O)c2cc[c:2]([CH3:2])c[c:1]2[CH3:1])c1,c1c(-c2ncsc2-c2ncncc2[*])cccc1NS(=O)(c1c([*])cc([*])cc1)=O,C(C)*|C*|C*,5.106836795806885
[CH3:0][c:0]1cc[c:2]([CH3:2])cc1S(=O)(=O)Nc1cccc(-c2ncsc2-c2ncnc[c:1]2[CH:1]2CC2)c1,c1cc([*])c(S(=O)(Nc2cc(-c3ncsc3-c3c([*])cncn3)ccc2)=O)cc1[*],C*|C1(*)CC1|C*,5.083441734313965
O=S(=O)(Nc1cccc(-c2ncsc2-c2ncnc[c:0]2[C:0](F)(F)F)[c:2]1[CH3:2])c1cccc[c:1]1[CH:1](F)F,[*]c1c(-c2c(-c3cccc(NS(=O)(c4ccccc4[*])=O)c3[*])ncs2)ncnc1,FC(*)(F)F|*C(F)F|*C,5.5375518798828125
O=S(=O)(Nc1cccc(-c2ncsc2-c2ncnc[c:0]2-[c:0]2ccc(F)nc2)c1)c1cc[c:2]([CH3:2])[c:1]([CH3:1])c1,c1(-c2ncncc2[*])c(-c2cc(NS(=O)(=O)c3cc([*])c([*])cc3)ccc2)ncs1,Fc1ncc(*)cc1|C*|C*,11.926692962646484
NCc1cnc[c:0](-[c:0]2cncnc2-c2scnc2-c2cccc(NS(=O)(=O)c3c[c:1]([CH3:1])c[c:2]([CH3:2])c3)c2)n1,s1c(-c2ncncc2[*])c(-c2cccc(NS(=O)(=O)c3cc([*])cc([*])c3)c2)nc1,C(c1nc(*)cnc1)N|C*|C*,15.487356185913086
[CH3:0][c:0]1c(NS(=O)(=O)c2cc[c:2]([C:2](C)(C)C)cc2)cccc1-c1ncsc1-c1ncnc[c:1]1-[c:1]1ccc(-c2ccc(C(F)(F)F)cc2)cc1,c1c(S(Nc2c([*])c(-c3c(-c4c([*])cncn4)scn3)ccc2)(=O)=O)ccc([*])c1,*C|c1c(C(F)(F)F)ccc(-c2ccc(*)cc2)c1|CC(C)(C)*,10.645808219909668
O=S(=O)(Nc1cc[c:2]([CH3:2])c(-c2ncsc2-c2c[c:0]([N:0]3CCCC3)n[c:1](-[c:1]3ccccn3)n2)c1)c1ccccc1,n1csc(-c2cc([*])nc([*])n2)c1-c1c([*])ccc(NS(c2ccccc2)(=O)=O)c1,C1CCCN1*|c1cccnc1*|C*,12.575117111206055
O=S(=O)(Nc1cc(-c2ncsc2-c2c[c:1]([NH2:1])n[c:0](-[c:0]3cccnc3)n2)c[c:2]([CH3:2])c1)c1ccccc1,S(=O)(c1ccccc1)(Nc1cc(-c2ncsc2-c2nc([*])nc([*])c2)cc([*])c1)=O,c1cc(*)cnc1|*N|*C,9.796968460083008
[CH3:0][c:0]1cc(-c2scnc2-c2cc[c:2]([CH3:2])c(NS(=O)(=O)c3ccccc3)c2)n[c:1](-[c:1]2ccccc2C(C)C)n1,c1cc(S(Nc2cc(-c3c(-c4cc([*])nc([*])n4)scn3)ccc2[*])(=O)=O)ccc1,C*|c1c(*)c(C(C)C)ccc1|C*,15.213918685913086
O=S(=O)(Nc1cccc(-c2ncsc2-c2c[c:2]([N:2]3CCOCC3)n[c:1](-[c:1]3cccnc3)n2)c1)c1cccc[c:0]1[C:0](F)(F)F,c1([*])ccccc1S(=O)(Nc1cccc(-c2c(-c3nc([*])nc([*])c3)scn2)c1)=O,FC(F)(F)*|c1ncc(*)cc1|C1COCCN1*,9.17931079864502
CN1CC[N:1]([c:1]2cc(-c3scnc3-c3cccc(NS(=O)(=O)c4ccc[c:0]([C:0](F)(F)F)c4)c3)n[c:2](-[c:2]3cccc(C#N)c3)n2)CC1,[*]c1cc(S(=O)(Nc2cccc(-c3ncsc3-c3cc([*])nc([*])n3)c2)=O)ccc1,FC(F)(*)F|CN1CCN(*)CC1|c1c(*)cc(C#N)cc1,14.844030380249023
Cc1cc[c:2](-[c:2]2cc(-c3scnc3-c3cccc(NS(=O)(=O)c4cc[c:1]([CH3:1])cc4)c3)n[c:0](-[c:0]3ccncc3)n2)cc1,c1([*])nc(-c2scnc2-c2cc(NS(=O)(c3ccc([*])cc3)=O)ccc2)cc([*])n1,c1c(*)ccnc1|*C|c1c(*)ccc(C)c1,12.316848754882812
[CH3:0][c:0]1c(-c2ncsc2-c2c[c:2]([NH2:2])ncn2)cc(NS(=O)(=O)c2ccccc2)c[c:1]1[CH:1]1CCC1,c1c(-c2scnc2-c2c([*])c([*])cc(NS(=O)(=O)c3ccccc3)c2)ncnc1[*],*C|C1CC(*)C1|N*,6.37276029586792
[CH3:0][c:0]1c[c:1]([CH3:1])c(-c2ncsc2-c2c[c:2]([N:2]3CCN(C(=O)C(C)(C)N)CC3)ncn2)cc1NS(=O)(=O)c1ccccc1,c1(NS(c2ccccc2)(=O)=O)c([*])cc([*])c(-c2c(-c3cc([*])ncn3)scn2)c1,C*|C*|N1(*)CCN(C(=O)C(C)(N)C)CC1,15.769184112548828
[CH3:0][c:0]1ccc(NS(=O)(=O)c2cccc[c:1]2[CH3:1])cc1-c1ncsc1-c1c[c:2]([N:2]2CCCCC2)ncn1,c1(-c2c([*])ccc(NS(=O)(c3c([*])cccc3)=O)c2)c(-c2ncnc([*])c2)scn1,*C|C*|*N1CCCCC1,7.934903144836426
O=S(=O)(Nc1cc[c:1]([CH3:1])c(-c2ncsc2-c2c[c:0]([NH:0]C3CCOCC3)ncn2)c1)c1ccc[c:2]([CH3:2])c1,c1c(S(=O)(Nc2cc(-c3ncsc3-c3cc([*])ncn3)c([*])cc2)=O)cc([*])cc1,*NC1CCOCC1|C*|*C,8.488550186157227
CC1C[N:1]([c:1]2cc(-c3scnc3-c3cc(NS(=O)(=O)c4cc[c:0]([CH:0](C)C)cc4)cc[c:2]3[CH3:2])ncn2)CC(C)N1,c1cc(NS(c2ccc([*])cc2)(=O)=O)cc(-c2ncsc2-c2ncnc([*])c2)c1[*],CC(C)*|CC1CN(*)CC(C)N1|C*,14.365008354187012
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)cc(-c2ncsc2-c2c[c:2]([NH:2]C)ncn2)c[c:1]1[CH3:1],c1cc(S(=O)(Nc2c([*])c([*])cc(-c3c(-c4ncnc([*])c4)scn3)c2)=O)ccc1,C*|*C|N(C)*,5.2116169929504395
C[NH:0][c:0]1cc(-c2scnc2-c2cc(NS(=O)(=O)c3cccc[c:2]3[CH3:2])c[c:1]([C:1](F)(F)F)c2)ncn1,c1([*])cc(-c2scnc2-c2cc([*])cc(NS(=O)(=O)c3ccccc3[*])c2)ncn1,*NC|C(F)(F)(F)*|C*,10.520891189575195
C[N:1](C)[c:1]1cc(-c2scnc2-c2cc(NS(=O)(=O)c3ccc[c:2]([C:2](F)(F)F)c3)c[c:0]([C:0](F)(F)F)c2)ncn1,S(=O)(Nc1cc([*])cc(-c2c(-c3cc([*])ncn3)scn2)c1)(=O)c1cc([*])ccc1,FC(*)(F)F|N(*)(C)C|FC(*)(F)F,6.84576940536499
[CH3:0][c:0]1ccc(S(=O)(=O)Nc2cc(-c3ncsc3-c3c[c:2]([CH3:2])ncn3)c[c:1]([C:1](F)(F)F)c2)cc1,[*]c1ccc(S(Nc2cc([*])cc(-c3ncsc3-c3ncnc([*])c3)c2)(=O)=O)cc1,C*|C(F)(*)(F)F|*C,8.613057136535645
CCC[NH:0][c:0]1cc(-c2scnc2-c2cc[c:2]([CH3:2])c(NS(=O)(=O)c3cccc[c:1]3[CH3:1])c2)ncn1,c1c(-c2ncsc2-c2ncnc([*])c2)cc(NS(c2ccccc2[*])(=O)=O)c([*])c1,*NCCC|C*|*C,6.758914470672607
[NH2:0][c:0]1cc(-c2scnc2-c2cc[c:1]([CH3:1])c(NS(=O)(=O)c3ccc[c:2]([C:2](F)(F)F)c3)c2)ncn1,c1(-c2ncsc2-c2cc([*])ncn2)ccc([*])c(NS(=O)(c2cccc([*])c2)=O)c1,*N|C*|C(F)(F)(F)*,5.0742340087890625
CC[NH:1][c:1]1cc(-c2scnc2-c2cc[c:2]([CH3:2])c(NS(=O)(=O)c3cc[c:0]([CH3:0])cc3)c2)ncn1,c1(NS(=O)(=O)c2ccc([*])cc2)cc(-c2ncsc2-c2cc([*])ncn2)ccc1[*],C*|*NCC|*C,5.351691246032715
O=S(=O)(Nc1[c:0]([CH:0]2CC2)c(-c2ncsc2-c2c[c:2]([NH2:2])ncn2)cc[c:1]1[CH3:1])c1ccccc1,c1([*])c(NS(c2ccccc2)(=O)=O)c([*])ccc1-c1c(-c2cc([*])ncn2)scn1,C1(*)CC1|*C|*N,5.615450859069824
CC[CH2:0][c:0]1cc(-c2scnc2-c2cccc(NS(=O)(=O)c3ccc[c:2]([CH3:2])[c:1]3[CH3:1])c2)ncn1,c1cc(S(=O)(Nc2cccc(-c3ncsc3-c3ncnc([*])c3)c2)=O)c([*])c([*])c1,C(CC)*|*C|*C,7.534636974334717
[CH3:0][c:0]1cc[c:1]([CH3:1])cc1S(=O)(=O)Nc1cccc(-c2ncsc2-c2c[c:2]([NH2:2])ncn2)c1,[*]c1ccc([*])cc1S(=O)(=O)Nc1cccc(-c2c(-c3ncnc([*])c3)scn2)c1,*C|C*|*N,3.435922145843506
NC(=O)c1ccc([NH:0][c:0]2cc(-c3scnc3-c3cccc(NS(=O)(=O)c4[c:1]([CH3:1])ccc[c:2]4[CH3:2])c3)ncn2)cc1,N(c1cc(-c2c(-c3cc([*])ncn3)scn2)ccc1)S(=O)(c1c([*])cccc1[*])=O,O=C(N)c1ccc(N*)cc1|C*|C*,10.828168869018555
[NH2:0][c:0]1cc(-c2scnc2-c2cccc(NS(=O)(=O)c3cccc[c:1]3[C:1](F)(F)F)[c:2]2[CH3:2])ncn1,n1c([*])cc(-c2c(-c3cccc(NS(=O)(c4c([*])cccc4)=O)c3[*])ncs2)nc1,N*|C(F)(F)(*)F|*C,5.110169887542725
CNc1c[c:2](-[c:2]2cc(-c3scnc3-c3cccc(NS(=O)(=O)c4cc[c:0]([CH3:0])[c:1]([CH3:1])c4)c3)ncn2)ccn1,O=S(=O)(c1ccc([*])c([*])c1)Nc1cccc(-c2ncsc2-c2cc([*])ncn2)c1,C*|*C|c1cnc(NC)cc1*,17.694120407104492
O=S(=O)(Nc1cccc(-c2ncsc2-c2c[c:2]([NH:2]CCCO)ncn2)c1)c1c[c:0]([C:0](F)(F)F)c[c:1]([C:1](F)(F)F)c1,S(c1cc([*])cc([*])c1)(=O)(=O)Nc1cc(-c2ncsc2-c2cc([*])ncn2)ccc1,C(F)(F)(*)F|C(*)(F)(F)F|C(CO)CN*,13.506967544555664
[NH2:0][c:0]1cc(-c2scnc2-c2cccc(NS(=O)(=O)c3ccc[c:2]([CH2:2]F)c3)[c:1]2[CH3:1])ncn1,[*]c1cc(-c2c(-c3c([*])c(NS(c4cccc([*])c4)(=O)=O)ccc3)ncs2)ncn1,*N|*C|*CF,9.563368797302246
CC(C)[NH:2][c:2]1cc(-c2scnc2-c2cccc(NS(=O)(=O)c3cc[c:0]([CH2:0]CC(N)=O)cc3)[c:1]2[CH3:1])ncn1,c1cc([*])ccc1S(Nc1c([*])c(-c2c(-c3ncnc([*])c3)scn2)ccc1)(=O)=O,C(*)CC(=O)N|C*|N(*)C(C)C,17.78004264831543
[CH3:0][c:0]1cc(NS(=O)(=O)c2ccccc2)cc(-c2ncsc2-c2ccn[c:2]([NH2:2])n2)[c:1]1[CH3:1],c1(-c2cc(NS(=O)(c3ccccc3)=O)cc([*])c2[*])ncsc1-c1nc([*])ncc1,*C|C*|*N,3.282886028289795
[CH3:0][c:0]1c[c:1]([CH3:1])c(-c2ncsc2-c2ccn[c:2]([NH2:2])n2)cc1NS(=O)(=O)c1ccccc1,c1([*])cc([*])c(-c2c(-c3nc([*])ncc3)scn2)cc1NS(c1ccccc1)(=O)=O,C*|C*|*N,2.1134655475616455
[NH2:0][c:0]1nccc(-c2scnc2-c2cc(NS(=O)(=O)c3cccc[c:1]3[CH3:1])cc[c:2]2[NH2:2])n1,n1csc(-c2nc([*])ncc2)c1-c1cc(NS(c2c([*])cccc2)(=O)=O)ccc1[*],*N|C*|*N,10.595208168029785
C[NH:0][c:0]1nccc(-c2scnc2-c2cc(NS(=O)(=O)c3ccc[c:2]([C:2](F)(F)F)c3)cc[c:1]2[CH3:1])n1,c1c(S(=O)(Nc2cc(-c3c(-c4ccnc([*])n4)scn3)c([*])cc2)=O)cccc1[*],N(*)C|*C|C(F)(*)(F)F,7.164999961853027
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)cc[c:2]([N:2]2CCCC2)c1-c1ncsc1-c1ccn[c:1]([NH:1]c2ccc(N3CCN(C)CC3)cc2)n1,c1c(NS(c2ccccc2)(=O)=O)c([*])c(-c2ncsc2-c2ccnc([*])n2)c([*])c1,*C|C1N(c2ccc(N*)cc2)CCN(C)C1|C1CCCN1*,12.246541976928711
O=S(=O)(Nc1cc(-c2ncsc2-c2ccn[c:0]([N:0]3CCOCC3)n2)c[c:1]([NH:1]c2ccccn2)[c:2]1[CH3:2])c1ccccc1,c1ccccc1S(Nc1cc(-c2ncsc2-c2ccnc([*])n2)cc([*])c1[*])(=O)=O,*N1CCOCC1|c1nc(N*)ccc1|C*,12.891067504882812
O=S(=O)(Nc1cc(-c2ncsc2-c2ccn[c:2]([NH:2]CC(O)c3ccccc3)n2)c[c:1]([C:1](F)(F)F)c1)c1cccc[c:0]1[C:0](F)(F)F,S(c1ccccc1[*])(=O)(=O)Nc1cc([*])cc(-c2c(-c3nc([*])ncc3)scn2)c1,*C(F)(F)F|FC(*)(F)F|N(*)CC(O)c1ccccc1,14.678421020507812
O=S(=O)(Nc1c[c:0]([CH2:0]F)cc(-c2ncsc2-c2ccn[c:1]([NH2:1])n2)c1)c1ccc[c:2]([C:2](F)(F)F)c1,c1c([*])cc(-c2c(-c3ccnc([*])n3)scn2)cc1NS(=O)(=O)c1cccc([*])c1,C(F)*|*N|FC(*)(F)F,11.039009094238281
[CH3:0][c:0]1cc(NS(=O)(=O)c2cc[c:2]([CH3:2])cc2)cc(-c2ncsc2-c2ccn[c:1]([N:1](C)C)n2)c1,S(=O)(=O)(Nc1cc([*])cc(-c2ncsc2-c2nc([*])ncc2)c1)c1ccc([*])cc1,C*|*N(C)C|C*,7.147090911865234
C[NH:2][c:2]1nccc(-c2scnc2-c2cc[c:1]([CH3:1])c(NS(=O)(=O)c3cccc[c:0]3[C:0](F)(F)F)c2)n1,c1cc(-c2scnc2-c2cc(NS(=O)(c3ccccc3[*])=O)c([*])cc2)nc([*])n1,FC(F)(F)*|*C|*NC,4.455845832824707
O=S(=O)(Nc1cc(-c2ncsc2-c2ccn[c:0]([NH:0]C3CCOCC3)n2)cc[c:1]1[CH3:1])c1ccc[c:2]([NH2:2])c1,s1c(-c2nc([*])ncc2)c(-c2ccc([*])c(NS(=O)(=O)c3cc([*])ccc3)c2)nc1,C1C(N*)CCOC1|*C|N*,8.816898345947266
CS(=O)(=O)c1cc[c:0](-[c:0]2ccc(S(=O)(=O)Nc3cc(-c4ncsc4-c4ccn[c:1]([NH2:1])n4)cc[c:2]3[CH3:2])cc2)cc1,[*]c1ccc(S(=O)(=O)Nc2cc(-c3ncsc3-c3nc([*])ncc3)ccc2[*])cc1,c1c(*)ccc(S(=O)(C)=O)c1|*N|C*,9.912596702575684
O=S(=O)(Nc1[c:0]([CH:0]2CC2)c(-c2ncsc2-c2ccn[c:2]([NH:2]C3CCC3)n2)cc[c:1]1[CH3:1])c1ccccc1,c1nc(-c2c([*])c(NS(c3ccccc3)(=O)=O)c([*])cc2)c(-c2ccnc([*])n2)s1,*C1CC1|C*|N(*)C1CCC1,14.447587966918945
C[NH:0][c:0]1nccc(-c2scnc2-c2cccc(NS(=O)(=O)c3c[c:1]([CH3:1])cc[c:2]3[CH3:2])c2)n1,c1(S(Nc2cc(-c3c(-c4ccnc([*])n4)scn3)ccc2)(=O)=O)cc([*])ccc1[*],N(C)*|C*|*C,7.231169700622559
[CH3:0][c:0]1nccc(-c2scnc2-c2cccc(NS(=O)(=O)c3[c:1]([CH3:1])ccc[c:2]3[CH3:2])c2)n1,c1cc(-c2ncsc2-c2nc([*])ncc2)cc(NS(=O)(=O)c2c([*])cccc2[*])c1,C*|*C|C*,4.016214847564697
O=S(=O)(Nc1cccc(-c2ncsc2-c2ccn[c:0]([NH:0]c3ccc(N4CCOCC4)cc3)n2)[c:1]1[CH3:1])c1cccc[c:2]1[C:2](F)(F)F,c1(S(=O)(=O)Nc2cccc(-c3c(-c4nc([*])ncc4)scn3)c2[*])ccccc1[*],N1(c2ccc(N*)cc2)CCOCC1|*C|*C(F)(F)F,11.649718284606934
[CH3:0][c:0]1ccc(S(=O)(=O)Nc2cccc(-c3ncsc3-c3ccn[c:2]([N:2]4CCOCC4)n3)c2)c[c:1]1[CH3:1],c1c(-c2c(-c3cccc(NS(=O)(=O)c4ccc([*])c([*])c4)c3)ncs2)nc([*])nc1,C*|C*|C1N(*)CCOC1,6.462167263031006
[CH3:0][c:0]1cc(S(=O)(=O)Nc2cccc(-c3ncsc3-c3ccn[c:2]([NH:2]C)n3)c2)c[c:1]([CH3:1])c1,n1c(-c2cccc(NS(c3cc([*])cc([*])c3)(=O)=O)c2)c(-c2ccnc([*])n2)sc1,*C|C*|*NC,7.07558536529541
[NH2:0][c:0]1cccc(S(=O)(=O)Nc2cccc(-c3ncsc3-c3ccn[c:1]([NH2:1])n3)[c:2]2[CH3:2])c1,[*]c1cccc(S(Nc2cccc(-c3ncsc3-c3ccnc([*])n3)c2[*])(=O)=O)c1,N*|*N|C*,5.531562805175781
Cn1c[c:1](-[c:1]2nccc(-c3scnc3-c3cccc(NS(=O)(=O)c4cc[c:0]([C:0](F)(F)F)cc4)[c:2]3[CH3:2])n2)c2ncccc21,c1(NS(=O)(c2ccc([*])cc2)=O)cccc(-c2c(-c3ccnc([*])n3)scn2)c1[*],*C(F)(F)F|c1cc2n(C)cc(*)c2nc1|*C,18.855905532836914
[CH3:0][c:0]1c(NS(=O)(=O)c2ccccc2)cc(-c2ncsc2-c2ccncn2)[c:2]([CH3:2])[c:1]1-[c:1]1ccccc1,c1nc(-c2c(-c3cc(NS(=O)(c4ccccc4)=O)c([*])c([*])c3[*])ncs2)ccn1,*C|c1ccccc1*|*C,6.392373085021973
NC(=O)[CH2:1][c:1]1cc(NS(=O)(=O)c2cccc[c:2]2[CH3:2])cc(-c2ncsc2-c2ccncn2)[c:0]1[CH2:0]C(=O)O,[*]c1c([*])cc(NS(=O)(c2ccccc2[*])=O)cc1-c1ncsc1-c1ccncn1,C(C*)(=O)O|O=C(C*)N|*C,17.846521377563477
[CH3:0][c:0]1c(-c2ncsc2-c2ccncn2)cc(NS(=O)(=O)c2ccc[c:2]([CH3:2])c2)c[c:1]1[CH3:1],c1cc(S(=O)(Nc2cc(-c3c(-c4ccncn4)scn3)c([*])c([*])c2)=O)cc([*])c1,C*|C*|*C,3.499359607696533
O=S(=O)(Nc1c[c:1]([N:1]2CCCC2)[c:0]([CH:0]2CC2)c(-c2ncsc2-c2ccncn2)[c:2]1[CH3:2])c1ccccc1,c1(-c2c([*])c([*])cc(NS(=O)(c3ccccc3)=O)c2[*])ncsc1-c1ccncn1,C1CC1*|N1(*)CCCC1|C*,8.20041275024414
CC1C[N:0]([c:0]2ccc(S(=O)(=O)Nc3cc(-c4ncsc4-c4ccncn4)[c:2]([CH3:2])c[c:1]3[CH3:1])cc2)CC(C)O1,c1cc([*])ccc1S(=O)(Nc1c([*])cc([*])c(-c2c(-c3ncncc3)scn2)c1)=O,C1(C)CN(*)CC(C)O1|C*|C*,10.453882217407227
[CH3:0][c:0]1c[c:1]([CH3:1])ccc1S(=O)(=O)Nc1cc[c:2]([CH3:2])c(-c2ncsc2-c2ccncn2)c1,O=S(c1c([*])cc([*])cc1)(=O)Nc1ccc([*])c(-c2c(-c3ncncc3)scn2)c1,C*|C*|*C,2.4063069820404053
O=S(=O)(Nc1cc[c:2]([CH3:2])c(-c2ncsc2-c2ccncn2)[c:1]1[CH3:1])c1cccc[c:0]1[C:0](F)(F)F,c1cccc([*])c1S(Nc1c([*])c(-c2ncsc2-c2ncncc2)c([*])cc1)(=O)=O,FC(F)(*)F|C*|C*,3.137416362762451
[CH3:0][c:0]1c(NS(=O)(=O)c2ccc[c:2]([NH2:2])c2)cc[c:1]([CH3:1])c1-c1ncsc1-c1ccncn1,c1c(S(Nc2c([*])c(-c3c(-c4ccncn4)scn3)c([*])cc2)(=O)=O)cc([*])cc1,C*|*C|*N,4.985201358795166
[CH3:0][c:0]1ccc(NS(=O)(=O)c2cc[c:1]([CH3:1])cc2)[c:2]([CH3:2])c1-c1ncsc1-c1ccncn1,c1c(-c2scnc2-c2c([*])ccc(NS(=O)(=O)c3ccc([*])cc3)c2[*])ncnc1,C*|C*|*C,2.594177484512329
[CH3:0][c:0]1c(-c2ncsc2-c2ccncn2)c[c:2](-[c:2]2ccccc2)[c:1]([CH3:1])c1NS(=O)(=O)c1ccccc1,c1(-c2ccncn2)scnc1-c1c([*])c(NS(=O)(=O)c2ccccc2)c([*])c([*])c1,*C|*C|*c1ccccc1,5.147047996520996
[CH3:0][c:0]1c[c:1]([CH3:1])ccc1S(=O)(=O)Nc1cc(-c2ncsc2-c2ccncn2)c[c:2]([C:2](F)(F)F)c1,n1c(-c2c(-c3cc(NS(c4c([*])cc([*])cc4)(=O)=O)cc([*])c3)ncs2)ccnc1,*C|*C|FC(F)(F)*,4.665785312652588
[CH3:0][c:0]1c(NS(=O)(=O)c2cc[c:1]([CH3:1])cc2)c[c:2]([C:2](F)(F)F)cc1-c1ncsc1-c1ccncn1,c1nc(-c2c(-c3c([*])c(NS(=O)(c4ccc([*])cc4)=O)cc([*])c3)ncs2)ccn1,C*|*C|*C(F)(F)F,5.605295181274414
[CH3:0][c:0]1ccc[c:1]([CH3:1])c1S(=O)(=O)Nc1cc(-c2ncsc2-c2ccncn2)cc[c:2]1[CH3:2],c1(NS(=O)(c2c([*])cccc2[*])=O)cc(-c2ncsc2-c2ncncc2)ccc1[*],*C|*C|*C,2.5625619888305664
[CH3:0][c:0]1c(-c2ncsc2-c2ccncn2)cc[c:1]([N:1]2CCCC2)c1NS(=O)(=O)c1cccc[c:2]1[CH3:2],c1([*])c(-c2ncsc2-c2ccncn2)ccc([*])c1NS(c1ccccc1[*])(=O)=O,*C|C1CN(*)CC1|C*,5.555815696716309
O=S(=O)(Nc1cc(-c2ncsc2-c2ccncn2)cc[c:2]1[CH:2]1CC1)c1c[c:0]([C:0](F)(F)F)c[c:1]([C:1](F)(F)F)c1,[*]c1cc([*])cc(S(Nc2cc(-c3c(-c4ncncc4)scn3)ccc2[*])(=O)=O)c1,FC(F)(*)F|FC(F)(F)*|*C1CC1,9.280106544494629
[CH3:0][c:0]1ccc(-c2ncsc2-c2ccncn2)[c:2]([CH3:2])c1NS(=O)(=O)c1cc[c:1]([C:1](F)(F)F)cc1,c1(-c2ccc([*])c(NS(c3ccc([*])cc3)(=O)=O)c2[*])ncsc1-c1ncncc1,C*|FC(F)(*)F|C*,3.8827412128448486
