SMILES,Scaffold,R-groups,NLL
[CH3:0][c:0]1c2c(cc3c1[C:1]1([NH:1]CC(=O)NCc4nc5ccccc5[nH]4)CC=[C:2]([C:2]#N)C14CCCN4CC3)OCO2,O1COc2cc3c(c([*])c21)C1([*])CC=C([*])C12CCCN2CC3,*C|C(c1[nH]c2ccccc2n1)NC(CN*)=O|*C#N,23.712209701538086
COc1cc[c:2]([C:2]2=C[CH:1]([c:1]3ccc([N+](=O)[O-])cc3)C3c4c(cc5c([c:0]4[NH2:0])OCO5)CCN4CCCC342)cc1OC,C123CCCN1CCc1cc4c(c([*])c1C2C([*])C=C3[*])OCO4,*N|[N+]([O-])(=O)c1ccc(*)cc1|*c1ccc(OC)c(OC)c1,18.22528839111328
[CH3:0][c:0]1c2c(cc3c1C1CC=[C:2]([C:2]#N)C14CCCN4CC3)O[CH:1]([CH2:1]C(=O)O)O2,O1c2c([*])c3c(cc2OC1[*])CCN1C2(CCC1)C([*])=CCC32,*C|*CC(=O)O|N#C*,8.55572509765625
CC(C)(O)[C:0](C)(O)[CH:0]1Oc2cc3c(cc2O1)[C:1]1([CH3:1])CC=[C:2]([CH:2](N)CO)C12CCCN2CC3,C1c2c(cc3c(c2)OC([*])O3)C2([*])C3(C([*])=CC2)N(C1)CCC3,OC(*)(C(O)(C)C)C|C*|OCC(*)N,23.728721618652344
C[NH:2][CH:2]1Oc2cc3c(cc2O1)C1C2(CCCN2CC3)[C:0]([c:0]2ccccc2)=C[CH:1]1[C:1]#N,N12CCc3cc4c(cc3C3C1(CCC2)C([*])=CC3[*])OC([*])O4,*c1ccccc1|*C#N|*NC,17.967138290405273
[CH3:0][CH:0]1C23C=CCC2c2cc4c(cc2CCN3[CH:2]([CH2:2]C)[CH:1]1[CH3:1])OCO4,c12cc3c(cc1OCO2)C1CC=CC12C([*])C([*])C([*])N2CC3,C*|*C|CC*,6.198325157165527
C[CH2:0][CH:0]1CN2C3(C=CCC3c3cc4c(cc3C[CH:2]2[CH2:2]C)OCO4)[CH:1]1[CH2:1]C,c12c(cc3c(c1)C1C4(N(CC([*])C4[*])C([*])C3)C=CC1)OCO2,*CC|*CC|*CC,6.804327964782715
[CH3:0][CH:0]1CN2CCc3c(cc4c([c:2]3[CH3:2])OCO4)C3CC=CC32[CH:1]1[CH2:1]CCl,[*]C1C([*])C23C(c4c(c([*])c5c(c4)OCO5)CCN2C1)CC=C3,*C|ClCC*|C*,11.968750953674316
[CH3:0][CH:0]1CN2CCc3cc4c([c:2]([CH3:2])c3C3CC=CC32[CH:1]1[N+:1](C)(C)C)OCO4,N12CC([*])C([*])C13C(c1c([*])c4c(cc1CC2)OCO4)CC=C3,*C|C[N+](*)(C)C|*C,10.204115867614746
Cc1cc(N2C[CH:0]([CH:0]3CN4CCc5cc6c(cc5[C:2]5([CH3:2])CC=CC45[CH:1]3[CH3:1])OCO6)c3[nH]c4ccc(C(F)(F)F)cc4c(=O)c3C2=O)c2cc(C(=O)O)[nH]c2c1C,C1([*])C([*])C23C([*])(CC=C2)c2c(cc4c(c2)OCO4)CCN3C1,C1(*)CN(c2c3c([nH]c(C(=O)O)c3)c(C)c(C)c2)C(=O)c2c1[nH]c1ccc(C(F)(F)F)cc1c2=O|*C|*C,43.38304138183594
CC[CH2:0][CH:0]1C=CC23C1c1cc4c(cc1CCN2C[CH:1]([CH3:1])[CH:2]3[CH2:2]C)OCO4,C1=CC([*])C2C13N(CCc1cc4c(cc12)OCO4)CC([*])C3[*],CCC*|*C|*CC,9.274285316467285
C[CH2:0][CH:0]1C23C=CCC2c2cc4c(cc2CCN3C[CH:1]1[CH3:1])O[CH:2]([CH2:2]CO)O4,C1c2cc3c(cc2C2CC=CC24C([*])C([*])CN4C1)OC([*])O3,*CC|*C|OCC*,6.33099365234375
Cc1cc2[nH]c3c(c2c([NH:2][CH:2]2Cc4cc5c(cc4C4CC=CC46N2[CH:0]([CH3:0])C[CH:1]6[CH3:1])OCO5)c1CCc1cccs1)N(C)N=CC3Br,[*]C1CC([*])C23C(CC=C2)c2c(cc4c(c2)OCO4)CC([*])N31,C*|*C|N(*)c1c2c3c([nH]c2cc(C)c1CCc1cccs1)C(Br)C=NN3C,43.71988296508789
[CH3:0][CH:0]1CN2C3(C=CCC3c3cc4c(cc31)OCO4)[CH:1]([CH2:1]C)C[CH:2]2[CH3:2],C1C([*])c2cc3c(cc2C2C4(C([*])CC([*])N14)C=CC2)OCO3,C*|CC*|C*,7.318968296051025
C=CC1(CO)Cc2c(O)c(OC)c(C)c(-c3oc(OC)cc3[CH:1](C(O)C(CCCC(C)C)OC=O)[c:1]3c4c(cc5c3OCO5)C3CC=CC35[CH:0]([CH3:0])C[CH:2]([CH3:2])N5CC4)c2C(=O)N1,C1C([*])C23N(CCc4c(cc5c(c4[*])OCO5)C2CC=C3)C1[*],*C|O=COC(CCCC(C)C)C(C(*)c1cc(OC)oc1-c1c2c(c(O)c(OC)c1C)CC(C=C)(CO)NC2=O)O|*C,79.65418243408203
CC[CH2:0][CH:0]1C[CH:1]([CH2:1]C)N2CCc3cc4c(cc3C3C12C=C[CH:2]3[CH3:2])OCO4,C1([*])CC([*])N2CCc3c(cc4c(c3)OCO4)C3C([*])C=CC132,C(CC)*|*CC|C*,11.284441947937012
CCN(CC)C(=O)[CH2:0][CH:0]1C[CH:1]([CH3:1])C23C=CCC2c2cc4c(cc2CCN13)O[CH:2]([NH:2]c1ccccc1)O4,c12c(cc3c(c1)CCN1C([*])CC([*])C14C=CCC43)OC([*])O2,C(C)N(C(C*)=O)CC|*C|c1c(N*)cccc1,21.189437866210938
C=C[CH2:2][CH:2]1CCN2C13C=CCC3c1cc3c(cc1[CH:0]([c:0]1ccc(NC(=O)C(Cl)(Cl)Cl)cc1)[CH:1]2[CH2:1]Cl)OCO3,C123C(c4cc5c(cc4C([*])C([*])N1CCC2[*])OCO5)CC=C3,O=C(C(Cl)(Cl)Cl)Nc1ccc(*)cc1|C(*)Cl|*CC=C,27.58531951904297
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14N(CC[CH:2]4[CH:2](C)C)[CH:1]([CH3:1])C3)OCO2,[*]c1c2c(cc3c1OCO3)CC([*])N1CCC([*])C13C=CCC23,C*|*C|CC(C)*,6.857450485229492
[CH3:0][CH:0]1C=CC23C1c1cc4c(cc1C[CH:1]([CH2:1]Cl)N2CC[CH:2]3[CH2:2]C)OCO4,c1c2c(cc3c1C1C([*])C=CC14N(C([*])C3)CCC4[*])OCO2,C*|*CCl|CC*,8.282727241516113
C[CH2:0][CH:0]1Oc2cc3c(cc2O1)C1CC=CC12N(CC[CH:2]2[NH:2]C)[CH:1]([NH:1]C)C3,c12c(cc3c(c1)OC([*])O3)CC([*])N1CCC([*])C13C=CCC23,CC*|*NC|*NC,12.043416976928711
[CH3:0][CH:0]1CCN2C[CH:1]([CH2:1]C)c3cc4c([c:2]([CH3:2])c3C3CC=CC132)OCO4,C1=CC23C([*])CCN2CC([*])c2c(c([*])c4c(c2)OCO4)C3C1,C*|*CC|C*,5.843113899230957
[CH3:0][C:0]12CC=CC13N(CC[CH:1]3[NH:1]C)C[CH:2]([CH3:2])c1cc3c(cc12)OCO3,c12cc3c(cc1OCO2)C1([*])CC=CC12C([*])CCN2CC3[*],C*|*NC|C*,7.583567142486572
CC(C)(C)[NH:2][CH:2]1CCN2C[CH:1]([CH3:1])c3cc4c(cc3C3CC=CC321)O[CH:0]([c:0]1ccc2[nH]ccc2c1)O4,N12C3(C=CCC3c3c(cc4c(c3)OC([*])O4)C([*])C1)C([*])CC2,c1c2cc(*)ccc2[nH]c1|*C|CC(N*)(C)C,19.624187469482422
[CH3:0][c:0]1c2c([c:1]([NH2:1])c3c1C1CC=CC14N(CC3)CC[CH:2]4[CH3:2])OCO2,C1Cc2c(c([*])c3c(c2[*])OCO3)C2CC=CC23C([*])CCN13,*C|N*|*C,6.856734752655029
COc1cc[c:2]([CH:2]2C=CC34C2c2cc5c([c:0]([CH3:0])c2CCN3CC[CH:1]4[NH:1]C)OCO5)cc1,C1=CC23C(c4cc5c(c([*])c4CCN2CCC3[*])OCO5)C1[*],C*|CN*|*c1ccc(OC)cc1,8.802571296691895
C[CH2:0][CH:0]1CCN2CCc3c(cc4c([c:1]3[CH2:1]c3c[nH]c5ccccc35)O[CH:2]([CH2:2]NCCOCCOC)O4)C3CC=CC132,[*]C1C23C=CCC2c2cc4c(c([*])c2CCN3CC1)OC([*])O4,*CC|c12[nH]cc(C*)c1cccc2|C(NCCOCCOC)*,32.031455993652344
[CH3:0][CH:0]1CCN2CCc3cc4c([c:2]([CH2:2]CCl)c3[C:1]3([CH3:1])CC=CC123)OCO4,C1CC([*])C23C([*])(CC=C2)c2c([*])c4c(cc2CCN13)OCO4,*C|*C|C(C*)Cl,8.088751792907715
CC(C)=C[NH:0][CH:0]1C=CC23C1c1c(cc4c([c:1]1[CH3:1])OCO4)CCN2CC[CH:2]3[CH3:2],C1([*])C2c3c(cc4c(c3[*])OCO4)CCN3CCC([*])C23C=C1,N(C=C(C)C)*|*C|C*,15.639763832092285
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14N(CC3)CC[CH:2]4[CH3:2])O[CH:1]([N+:1]13CCC4CC(CC(O)C(C4)C1)NC3(C)C)O2,c1c2c(c([*])c3c1OC([*])O3)C1C3(N(CCC3[*])CC2)C=CC1,*C|C12CC[N+]3(*)CC(C(O)CC(NC3(C)C)C1)C2|C*,32.25954055786133
[CH3:0][CH:0]1CCN2CCc3cc4c(cc3[C:2]3([CH3:2])C12C=C[CH:1]3[c:1]1ccccc1)OCO4,O1c2cc3c(cc2OC1)CCN1CCC([*])C12C=CC([*])C32[*],*C|c1cc(*)ccc1|C*,5.580650329589844
[CH3:0][C:0]12CC=CC13N(CCc1cc4c(cc12)O[CH:2]([C:2](=O)NCC(O)C(O)C1COC(=O)N1)O4)CC[CH:1]3[CH2:1]C,O1c2c(cc3c(c2)C2([*])CC=CC24C([*])CCN4CC3)OC1[*],C*|C(*)C|O=C1OCC(C(O)C(O)CNC(*)=O)N1,29.32636070251465
[NH2:0][CH:0]1C=CC23C1c1cc4c(cc1CCN2CC[CH:2]3[CH3:2])O[CH:1]([C:1]1(CO)C(=O)Nc2ccccc21)O4,C1([*])C2c3c(cc4c(c3)OC([*])O4)CCN3C2(C=C1)C([*])CC3,N*|c1cccc2c1C(CO)(*)C(=O)N2|*C,15.2001314163208
[CH3:0][CH:0]1N2C3(C=CCC3c3cc4c(cc3C[CH:2]2[NH:2]C)OCO4)C[CH:1]1[NH:1]c1ccc([N+](=O)[O-])cc1,C1([*])C([*])CC23C=CCC2c2cc4c(cc2CC([*])N13)OCO4,C*|c1([N+](=O)[O-])ccc(N*)cc1|CN*,12.877931594848633
[CH3:0][CH:0]1N2C[CH:2]([c:2]3ccc(Cl)c(Cl)c3)c3cc4c(cc3C3CC=CC32C[CH:1]1[CH2:1]C)OCO4,C1([*])C([*])CC23C(c4c(cc5c(c4)OCO5)C([*])CN12)CC=C3,*C|C(C)*|*c1cc(Cl)c(Cl)cc1,12.951441764831543
[CH3:0][CH:0]1N2CCc3c(cc4c([c:2]3[CH3:2])OCO4)C3CC=CC32C[CH:1]1[c:1]1ccc(Cl)cc1,[*]C1C([*])CC23C=CCC2c2c(c([*])c4c(c2)OCO4)CCN31,C*|c1c(*)ccc(Cl)c1|C*,10.122316360473633
CCNCc1cc(C[N+](C)(C)C)c2nc3ccccc3c-2c2[nH]c([NH:0][CH:0]3N4CCc5cc6c([c:1]([CH3:1])c5C5CC=CC54C[CH:2]3[CH3:2])OCO6)cc12,C1([*])N2CCc3c(c([*])c4c(c3)OCO4)C3CC=CC32CC1[*],c1ccc2c3c4[nH]c(N*)cc4c(CNCC)cc(C[N+](C)(C)C)c3nc2c1|*C|*C,40.51606750488281
C[CH2:0][C:0]12CC=CC13C[CH:2]([CH2:2]C)[CH:1]([CH3:1])N3CCc1cc3c(cc12)OCO3,C1=CC23N(CCc4c(cc5c(c4)OCO5)C2([*])C1)C([*])C([*])C3,*CC|C*|*CC,5.832492351531982
CN1CC[N:0]([CH:0]2C=CC34C[CH:2]([NH:2]C)[CH:1]([CH3:1])N3CCc3cc5c(cc3C24)OCO5)CC1,C1c2c(cc3c(c2)OCO3)C2C([*])C=CC23N(C1)C([*])C([*])C3,*N1CCN(C)CC1|C*|CN*,16.206323623657227
[CH3:0][CH:0]1CC23C=CCC2c2cc4c(cc2CCN3[CH:1]1[c:1]1ccccc1)O[CH:2]([CH2:2]O)O4,C1C=CC23CC([*])C([*])N2CCc2cc4c(cc2C13)OC([*])O4,*C|c1ccc(*)cc1|C(O)*,9.58137321472168
COc1ccc(C#[C:1][CH:1]2N3C[CH:0]([CH3:0])CC34C=CCC4c3cc4c(cc3[CH:2]2[c:2]2cc(Br)c3c(c2O)OC(C)(C)N3)OCO4)cc1OC,C1=CCC2C13CC([*])CN3C([*])C([*])c1cc3c(cc12)OCO3,C*|C(*)#Cc1cc(OC)c(OC)cc1|Brc1cc(*)c(O)c2c1NC(C)(C)O2,35.90435791015625
[CH3:0][c:0]1c2c(cc3c1OCO3)C1CC=CC13C[CH:2]([CH3:2])CN3[CH:1]([NH:1]CCC[N+]13CCC(CC1)CC3)C2,[*]c1c2c(cc3c1CC([*])N1CC([*])CC14C3CC=C4)OCO2,C*|C(CCN*)[N+]12CCC(CC1)CC2|C*,14.775036811828613
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14C[CH:1]([CH3:1])CN4[CH:2]([NH2:2])C3)OCO2,C1c2cc3c(c([*])c2C2C4(N(CC([*])C4)C1[*])C=CC2)OCO3,C*|C*|*N,4.563366889953613
C[N:2](C)[CH:2]1CN2[CH:0]([CH2:0]C#N)Cc3cc4c(cc3[C:1]3([CH3:1])CC=CC23C1)OCO4,C1C=CC23N(C([*])Cc4cc5c(cc4C12[*])OCO5)CC([*])C3,N#CC*|C*|*N(C)C,13.313117980957031
COc1c[c:2]([CH:2]2C=CC34C[CH:1]([CH3:1])CN3[CH:0]([CH3:0])Cc3cc5c(cc3C42)OCO5)cc(OC)c1O,O1COc2c1cc1c(c2)C2C3(N(C([*])C1)CC([*])C3)C=CC2[*],*C|*C|O(C)c1c(O)c(OC)cc(*)c1,10.985480308532715
[CH3:0][CH:0]1CN2C3(C=CCC3c3cc4c(cc3C[CH:1]2[CH3:1])O[CH:2]([NH:2]C(c2ccccc2)c2ccccc2)O4)C1,C1([*])CN2C([*])Cc3cc4c(cc3C3CC=CC32C1)OC([*])O4,C*|C*|c1c(C(c2ccccc2)N*)cccc1,12.720019340515137
C[CH2:0][CH:0]1CN2C[CH:2]([CH3:2])c3c(cc4c([c:1]3[CH3:1])OCO4)C3CC=CC32C1,[*]C1CC23C=CCC2c2cc4c(c([*])c2C([*])CN3C1)OCO4,CC*|*C|*C,9.589241027832031
CC[N+]1(C)CN2CC3(OC)C4CC=C(C)C4(C)[CH:1]([CH:1]4CN5C[CH:2]([CH3:2])CC56C=CCC6c5c4cc4c([c:0]5[CH3:0])OCO4)C3(CBr)C(C)CC21,C1N2C3(C=CCC3c3c([*])c4c(cc3C1[*])OCO4)CC([*])C2,C*|C1(*)C2(C)C(CC=C2C)C2(OC)CN3C[N+](C)(CC)C3CC(C)C12CBr|C*,61.449100494384766
[CH3:0][C:0]12CC=CC13C[CH:2]([CH2:2]Cl)CN3C[CH:1]([N:1](C)C)c1cc3c(cc12)OCO3,C123C=CCC1([*])c1c(cc4c(c1)OCO4)C([*])CN2CC([*])C3,C*|CN(C)*|ClC*,9.980134010314941
COc1cc[c:1]([CH:1]2C=CC34C[CH:0]([CH3:0])CN3C[CH:2]([CH2:2]Cl)c3cc5c(cc3C42)OCO5)cc1O,N12CC([*])CC13C=CC([*])C3c1c(cc3c(c1)OCO3)C([*])C2,*C|COc1c(O)cc(*)cc1|*CCl,10.680789947509766
F[C:0](F)(F)[CH:0]1Oc2cc3c(cc2O1)[CH:1]([CH3:1])CN1C[CH:2]([C:2](F)(F)F)CC12C=CCC32,c1c2c(cc3c1OC([*])O3)C([*])CN1C3(C=CCC32)CC([*])C1,C(*)(F)(F)F|C*|C(F)(*)(F)F,16.401857376098633
CC(C)=C[CH2:0][c:0]1c2c([c:1]([CH3:1])c3c1C1CC=CC14C[CH:2]([CH:2](C)Br)CN4CC3)OCO2,c1([*])c2c(c([*])c3c1C1CC=CC14N(CC([*])C4)CC3)OCO2,C(C)(=CC*)C|*C|CC(*)Br,17.18341064453125
[NH2:0][c:0]1c2c(cc3c1OCO3)C1C3(C=C[CH:1]1[CH3:1])C[CH:2]([CH3:2])CN3CC2,N12CCc3c(cc4c(c3[*])OCO4)C3C([*])C=CC13CC([*])C2,N*|C*|C*,4.998624801635742
[CH3:0][c:0]1c2c(cc3c1O[CH:2]([NH:2]CCO)O3)C1CC=CC13C[CH:1]([CH3:1])CN3CC2,c1([*])c2c(cc3c1CCN1CC([*])CC14C=CCC43)OC([*])O2,*C|C*|N(CCO)*,9.704014778137207
C[N:0](CC(=O)COc1cccc2ccccc12)[C:0]12CC=CC13C[CH:2]([CH3:2])CN3CCc1cc3c([c:1]([CH3:1])c12)OCO3,C1C=CC23C1([*])c1c([*])c4c(cc1CCN2CC([*])C3)OCO4,c1cccc2c1c(OCC(CN(*)C)=O)ccc2|C*|*C,33.0127067565918
C#CC[N:1](C)[CH:1]1Oc2cc3c([c:0](-[c:0]4c(C)c(=O)oc5cc(OC)ccc45)c2O1)C1CC=CC12C[CH:2]([CH3:2])CN2CC3,C1=CC23C(c4c(cc5c(c4[*])OC([*])O5)CCN2CC([*])C3)C1,c1c2c(c(*)c(C)c(=O)o2)ccc1OC|CN(CC#C)*|*C,32.226070404052734
COC(=O)[CH2:2][CH:2]1CN2CCc3cc4c(cc3[C:1]3([CH3:1])[CH:0]([CH2:0]C=O)C=CC23C1)OCO4,[*]C1C2([*])C3(CC([*])CN3CCc3cc4c(cc32)OCO4)C=C1,C(=O)C*|*C|C(=O)(OC)C*,17.888883590698242
C[CH:0](C(=O)Nc1cc2ccccc2[nH]1)[CH:0]1Oc2cc3c(cc2O1)[C:1]1([CH2:1]C)CC=CC12C[CH:2]([CH3:2])CN2CC3,[*]C1Oc2c(cc3c(c2)C2([*])CC=CC24N(CC([*])C4)CC3)O1,c1cccc2cc(NC(C(C)*)=O)[nH]c12|C(*)C|*C,20.649532318115234
C[C:0](C)(O)[CH:0]1Oc2cc3c(cc2O1)C1C2(C=C[CH:2]1[CH2:2]Cl)C[CH:1]([CH3:1])CN2CC3,c12c(cc3c(c1)OC([*])O3)CCN1CC([*])CC13C=CC([*])C23,CC(O)(*)C|*C|*CCl,11.429122924804688
[CH3:0][CH:0]1c2cc3c(cc2C2CC=CC24CC[CH:2]([CH3:2])N4[CH:1]1[NH2:1])OCO3,c12c(cc3c(c1)OCO3)C([*])C([*])N1C3(C=CCC23)CCC1[*],*C|N*|C*,5.696543216705322
C[C:0](O)([CH:0]1CCC23C=CCC2c2cc4c([c:2]([CH3:2])c2C[CH:1]([CH2:1]C)N13)OCO4)C(Cl)(Cl)Cl,C12CC=CC13N(C([*])CC3)C([*])Cc1c([*])c3c(cc12)OCO3,*C(C)(C(Cl)(Cl)Cl)O|*CC|*C,14.607647895812988
CC(=NNC(=O)CC(=O)NCCNc1ccccc1N)[CH:0](C)[CH:0]1CCC23C=CCC2c2c(cc4c([c:2]2[CH3:2])OCO4)C[CH:1]([CH3:1])N13,C1=CCC2C13N(C([*])CC3)C([*])Cc1c2c([*])c2c(c1)OCO2,N(=C(C)C(*)C)NC(CC(NCCNc1c(N)cccc1)=O)=O|C*|C*,41.47356414794922
C[CH2:0][CH:0]1CCC23C=CC[C:2]2([CH2:2]C)c2cc4c(cc2C[CH:1]([CH3:1])N13)OCO4,C1C=CC23CCC([*])N2C([*])Cc2c(cc4c(c2)OCO4)C13[*],CC*|C*|CC*,8.261484146118164
COc1cc(OC)c[c:0]([CH:0]2C=CC34CC[CH:1]([CH3:1])N3[CH:2]([NH:2]C)Cc3cc5c(cc3C24)OCO5)c1,c12c(cc3c(c1)OCO3)C1C3(C=CC1[*])CCC([*])N3C([*])C2,*c1cc(OC)cc(OC)c1|*C|*NC,12.60106372833252
C[CH2:2][CH:2]1Oc2cc3c(cc2O1)C1CC=CC12CC[CH:0]([CH2:0]Cl)N2[CH:1]([CH3:1])C3,c12c(cc3c(c1)C1C4(C=CC1)CCC([*])N4C([*])C3)OC([*])O2,C(*)Cl|C*|*CC,8.619914054870605
[CH3:0][c:0]1c2c(cc3c1[CH:1]([CH2:1]C)CN1C4(C=CCC34)CC[CH:2]1[CH3:2])OCO2,c12cc3c(c([*])c1C([*])CN1C([*])CCC14C=CCC24)OCO3,*C|C(C)*|C*,7.2647786140441895
Cl[CH2:0][CH:0]1CCC23C=CCC2c2c(cc4c([c:2]2[NH2:2])OCO4)[CH:1]([NH2:1])CN13,C1C([*])N2CC([*])c3c(c([*])c4c(c3)OCO4)C3CC=CC23C1,C(Cl)*|N*|N*,9.803970336914062
[CH3:0][CH:0]1C=CC23CC[CH:1]([CH2:1]C)N2C[CH:2]([CH2:2]Cl)c2cc4c(cc2C13)OCO4,C1=CC([*])C2C13CCC([*])N3CC([*])c1cc3c(cc12)OCO3,*C|CC*|C(*)Cl,8.76653003692627
CC[O:0][CH:0]1Oc2cc3c(cc2O1)[CH:2]([CH2:2]Cl)CN1C2(C=CCC32)CC[CH:1]1[CH3:1],c12cc3c(cc1OC([*])O2)C1CC=CC12CCC([*])N2CC3[*],CCO*|C*|*CCl,4.407925128936768
C=C[CH2:2][CH:2]1CCC23C=CCC2c2c([c:0]([CH3:0])c4c([c:1]2[CH3:1])OCO4)CCN31,c12c(c([*])c3c(c1[*])C1CC=CC14CCC([*])N4CC3)OCO2,*C|*C|C(*)C=C,8.235390663146973
CC=Cc1c2c(c3ccccc3[c:0]1-[c:0]1c3c(cc4c1OCO4)[C:2]1([CH2:2]C)CC=CC14CC[CH:1]([NH:1]C)N4CC3)C(=O)C(NC)=C2,c12c(c([*])c3c(c1)OCO3)CCN1C([*])CCC13C2([*])CC=C3,C(=Cc1c2c(c3ccccc3c1*)C(=O)C(NC)=C2)C|*NC|*CC,37.528133392333984
[NH2:0][c:0]1c2c(cc3c1O[CH:1]([NH:1]CC(Cl)Cl)O3)C1CC=CC13CC[CH:2]([O:2]CCNC(=O)CCCCC1SCC4NC(=O)NC41)N3CC2,C1=CCC2c3c(c([*])c4c(c3)OC([*])O4)CCN3C([*])CCC123,N*|ClC(Cl)CN*|O(*)CCNC(=O)CCCCC1SCC2NC(=O)NC21,28.658510208129883
[CH3:0][c:0]1c2c(cc3c1C1C4(C=C[CH:2]1[CH2:2]C)CC[CH:1]([O:1]C1(C)CNC56CCC7CC5CC(=O)C7C6C5(C)c6cccc7c6C(=NC51)C1CCC(=O)C=C1N7C)N4CC3)OCO2,C12c3c([*])c4c(cc3CCN3C([*])CCC13C=CC2[*])OCO4,C*|C12C34C(C(C(=O)C1)C(C2)CC4)C1(C)C(C(O*)(C)CN3)N=C2c3c(cccc31)N(C)C3=CC(=O)CCC32|CC*,67.11597442626953
[CH3:0][c:0]1c2c(cc3c1C1CC=CC14CC[CH:2]([CH2:2]O)N4CC3)O[CH:1]([N:1]1CCCC1=O)O2,C1Cc2c(c([*])c3c(c2)OC([*])O3)C2CC=CC23N1C([*])CC3,C*|O=C1CCCN1*|OC*,15.012897491455078
[CH3:0][C:0]12c3cc4c(cc3CCN3C1(C=C[CH:1]2[CH2:1]C)CC[CH:2]3[NH:2]C)OCO4,C1=CC23C([*])(C1[*])c1cc4c(cc1CCN2C([*])CC3)OCO4,C*|C(*)C|N(*)C,8.89749813079834
C=CC[O:1][CH:1]1CCC23C=CC[C:2]2([CH2:2]C=C)c2cc4c(cc2CCN31)O[CH:0]([CH:0](C)COC(C)=O)O4,[*]C1Oc2c(cc3c(c2)CCN2C4(CCC2[*])C=CCC43[*])O1,CC(*)COC(C)=O|C(O*)C=C|*CC=C,26.558385848999023
CC[O:0][CH:0]1Oc2cc3c(cc2O1)C1C2(C=C[CH:2]1[c:2]1cccs1)CC[CH:1]([CH3:1])N2CC3,c1c2c(cc3c1OC([*])O3)C1C3(CCC([*])N3CC2)C=CC1[*],C(C)O*|C*|c1cc(*)sc1,11.149009704589844
CNc1ccc([NH:1][CH:1]2N3CCCC34C=CCC4c3cc4c([c:0]([CH3:0])c3[CH:2]2[CH2:2]C)OCO4)c(C=CC(CO)CC(C)C)c1,c12c([*])c3c(cc1OCO2)C1C2(N(CCC2)C([*])C3[*])C=CC1,C*|C(O)C(C=Cc1cc(NC)ccc1N*)CC(C)C|*CC,39.53237533569336
[CH3:0][CH:0]1N2CCCC23C=CCC3c2c(cc3c([c:2]2[CH:2]2CCCO2)OCO3)[CH:1]1[CH3:1],C1CCC23N1C([*])C([*])c1c(c([*])c4c(c1)OCO4)C2CC=C3,*C|*C|C1(*)CCCO1,14.619470596313477
CCOC(=O)C=CC=Cc1cc(N[CH2:0][C:0]23CC=CC24CCCN4[CH:2]([CH3:2])[CH:1]([CH3:1])c2cc4c(cc23)OCO4)ccc1[N+](=O)[O-],N12C3(C=CCC3([*])c3c(cc4c(c3)OCO4)C([*])C1[*])CCC2,c1c(NC*)ccc([N+](=O)[O-])c1C=CC=CC(OCC)=O|C*|*C,30.898569107055664
C[CH2:0][CH:0]1N2CCCC23C=C[CH:2]([CH2:2]CCl)C3c2cc3c(cc2[CH:1]1[N+:1](C)(C)C)OCO3,c1c2c(cc3c1OCO3)C1C3(N(CCC3)C([*])C2[*])C=CC1[*],CC*|C[N+](*)(C)C|*CCCl,13.593603134155273
[CH3:0][CH:0]1N2CCCC23C=CCC3c2cc3c(cc2[CH:2]1[CH2:2]C)O[CH:1]([CH2:1]O)O3,[*]C1N2CCCC23C(c2c(cc4c(c2)OC([*])O4)C1[*])CC=C3,*C|OC*|*CC,8.326173782348633
C[O:2][CH:2]1Cc2c([c:0]([NH2:0])c3c([c:1]2[CH3:1])OCO3)C2CC=CC23CCCN31,[*]c1c2c(c([*])c3c1OCO3)CC([*])N1C3(C=CCC32)CCC1,N*|C*|CO*,6.4629435539245605
C=C[CH2:1][CH:1]1Cc2c(cc3c([c:0]2[CH3:0])O[CH:2]([N:2]2CCN(CC)CC2)O3)C2CC=CC23CCCN31,c12c(cc3c(c1[*])CC([*])N1C4(C=CCC43)CCC1)OC([*])O2,C*|*CC=C|C1N(*)CCN(CC)C1,16.285364151000977
[NH2:0][C:0]12CC=CC13CCCN3[CH:2]([CH3:2])Cc1cc3c([c:1]([CH3:1])c12)OCO3,C1C23C=CCC2([*])c2c(cc4c(c2[*])OCO4)CC([*])N3CC1,*N|*C|C*,8.202356338500977
CC[NH:1][CH:1]1C=CC23CCCN2[CH:2]([CH3:2])Cc2cc4c([c:0]([CH3:0])c2C31)OCO4,C1c2c(c([*])c3c(c2)OCO3)C2C([*])C=CC23N(C1[*])CCC3,*C|CCN*|*C,7.1122212409973145
CCOC(=O)CC[NH:0][CH:0]1Cc2cc3c([c:1](-[c:1]4ccc(-c5ccccc5)cc4)c2C2CC=CC24CCCN14)O[CH:2]([CH3:2])O3,C1=CCC2C13CCCN3C([*])Cc1cc3c(c([*])c12)OC([*])O3,O(C(=O)CCN*)CC|c1cc(-c2ccc(*)cc2)ccc1|*C,28.69245147705078
CCOC(=O)[CH2:2][CH:2]1Cc2cc3c(cc2[C:0]2([CH3:0])C4(C=C[CH:1]2[CH3:1])CCCN41)OCO3,O1c2c(cc3c(c2)C2([*])C([*])C=CC24N(C([*])C3)CCC4)OC1,*C|*C|C(C)OC(=O)C*,8.698578834533691
